code,lon,lat
360502,114.951424,27.80684
360521,114.698472,27.820731
360602,117.043548,28.245078
360681,117.251399,28.298735
360702,114.927551,25.823747
360703,114.771538,25.667053
360722,114.929521,25.391975
360723,114.368407,25.407637
360724,114.558549,25.790519
360725,114.314572,25.687687
360726,115.400559,25.142743
360728,115.034564,24.789784
360729,114.536582,24.748206
360730,116.015494,26.47598
360731,115.421499,25.957894
360732,115.369552,26.343883
360733,115.79246,25.606662
360734,115.653515,24.969447
360735,116.352594,26.318972
360781,116.033421,25.891666
360802,115.001539,27.149315
360803,115.021561,27.087663
360821,114.914591,27.044989
360822,115.14257,27.23526
360823,115.322403,27.588235
360824,115.393595,27.746081
360825,115.447402,27.324342
360826,114.915591,26.795697
360827,114.527562,26.319517
360828,114.792577,26.464073
360829,114.626478,27.399076
360830,114.249415,26.951537
360881,114.295556,26.75371
360902,114.434561,27.802583
360921,115.406551,28.694029
360922,114.452537,28.112133
360923,114.931541,28.238815
360924,114.700858,28.400373
360925,115.369553,28.867082
360926,114.377411,28.527083
360981,115.777478,28.166614
360982,115.552419,28.062153
360983,115.382565,28.422857
361002,116.31849,27.940459
361021,116.643399,27.576241
361022,116.914507,27.28834
361023,116.531404,27.224734
361024,116.083549,27.75908
361025,115.837496,27.43408
361026,116.242542,27.560563
361027,116.760404,27.925329
361028,117.06657,27.711846
361030,116.342561,26.848454
361102,117.973412,28.437628
361103,118.19742,28.442615
361123,118.251563,28.68775
361124,117.716422,28.321505
361125,117.602397,28.41344
361126,117.455506,28.384082
361127,116.701601,28.707866
361128,116.710566,29.011453
361129,117.064599,28.700054
361130,117.868445,29.254039
361181,117.58548,28.952565
370102,117.082567,36.672163
370103,117.004399,36.657552
370104,116.907458,36.657562
370105,116.993399,36.684068
370112,117.07159,36.685656
370113,116.758387,36.560216
370117,117.817496,36.064719
370124,116.462617,36.294861
370126,117.16353,37.314971
370202,120.418585,36.081466
370203,120.381404,36.09345
370211,120.204547,35.966383
370212,120.475397,36.113499
370213,120.439603,36.151025
370214,120.402527,36.312886
370281,120.039535,36.270349
370283,119.994414,36.782692
370285,120.524556,36.893956
370302,117.973412,36.649835
370303,118.024591,36.811942
370304,117.868469,36.500848
370305,118.315395,36.832294
370306,117.876482,36.808994
370321,118.104434,36.965608
370322,117.833394,37.177269
370323,118.177489,36.190917
370402,117.004399,36.657552
370403,117.269458,34.801125
370404,117.596391,34.7786
370405,117.740425,34.568763
370406,117.467443,35.105692
370481,117.172565,35.120035
370502,118.588463,37.454847
370503,121.594507,38.913544
370505,118.581432,37.578555
370522,118.261618,37.49586
370523,118.413499,37.059638
370602,121.40654,37.546313
370611,121.274605,37.503668
370612,121.606549,37.392915
370613,121.451381,37.517649
370681,120.485369,37.652555
370682,120.718414,36.984636
370683,119.948593,37.182637
370685,120.440602,37.361137
370686,120.856417,37.341418
370687,121.180458,36.69327
370702,119.031429,36.732854
370703,119.226615,36.780744
370704,119.172401,36.660742
370705,119.139471,36.712752
370724,118.54945,36.51913
370725,118.836488,36.712996
370781,118.486537,36.690417
370782,119.416402,36.002009
370783,118.797415,36.861922
370784,119.225608,36.483842
370785,119.762411,36.388957
370786,119.404406,36.865161
370811,116.55447,35.493731
370812,116.805536,35.599737
370826,117.135414,34.813315
370827,116.657393,35.017888
370828,116.31853,35.072569
370829,116.348613,35.413255
370830,116.505441,35.717055
370831,117.257429,35.6706
370832,116.10262,35.808064
370881,116.993416,35.587372
370883,117.014404,35.407521
370902,117.141411,36.199445
370911,117.048556,36.193291
370921,116.812579,35.764539
370923,116.477594,35.941908
370982,117.774606,35.91462
370983,116.775401,36.188811
371002,122.129538,37.507968
371003,122.064428,37.200113
371082,122.492505,37.171318
371083,121.546429,36.925177
371102,119.468624,35.431049
371103,119.32553,35.127432
371121,119.21558,35.755697
371122,118.843538,35.585872
371302,118.3545,35.05734
371311,118.291513,35.002504
371312,117.258413,39.134487
371321,118.471492,35.556098
371322,118.373587,34.619226
371323,118.634617,35.796181
371324,118.077409,34.863616
371325,117.984425,35.272304
371326,117.646541,35.51202
371327,118.841541,35.180812
371328,117.951415,35.716347
371329,118.657495,34.926019
371402,116.305449,37.456993
371403,116.77141,37.476844
371422,116.806538,37.658019
371423,117.391452,37.781585
371424,116.873404,37.196169
371425,116.769387,36.789945
371426,116.440505,37.171221
371427,116.008534,36.954155
371428,116.075506,37.219222
371481,117.238406,37.735925
371482,116.644371,36.940242
371502,115.994587,36.440378
371521,115.798396,36.120816
371522,115.677397,36.239907
371524,116.254493,36.340958
371525,115.449396,36.490243
371526,116.235604,36.851591
371581,115.71147,36.844289
371602,118.026604,37.436843
371603,118.105454,37.705298
371621,117.51651,37.495803
371622,117.584437,37.647338
371623,117.632457,37.777567
371625,118.117493,37.160477
371702,115.423443,35.257018
371703,115.579437,35.077275
371721,115.548457,34.831809
371722,116.111584,34.784658
371723,115.896519,34.958606
371724,116.210258,35.402062
371725,115.950451,35.605902
371726,115.516607,35.569204
371728,115.096417,35.295702
410102,113.619476,34.754451
410103,113.64641,34.731045
410104,113.683525,34.759674
410105,113.666448,34.80607
410106,113.315497,34.808819
410108,113.623455,34.87352
410122,113.982485,34.725011
410181,113.028431,34.754097
410182,113.389423,34.793811
410183,113.397391,34.545898
410184,113.746434,34.401766
410185,113.056423,34.459697
410202,114.361413,34.822036
410203,114.361413,34.822036
410204,118.776519,32.072405
410205,114.361413,34.822036
410212,114.452186,34.726004
410221,114.789592,34.554857
410222,114.473436,34.486772
410223,114.199561,34.417228
410225,114.827461,34.828493
410302,112.476504,34.689601
410303,112.4344,34.666768
410304,112.506604,34.685462
410305,112.402552,34.663469
410311,112.470469,34.624705
410323,112.14061,34.734383
410324,111.622427,33.791822
410325,112.092408,34.140722
410326,112.479503,34.159843
410327,112.179465,34.541047
410328,111.659587,34.394985
410329,112.432407,34.427646
410402,114.469438,38.05712
410403,113.341611,33.740376
410404,112.905455,33.904754
410411,113.250515,33.68579
410421,113.061447,33.874746
410422,113.363582,33.632492
410423,112.914434,33.744879
410425,113.219606,33.977486
410481,113.53141,33.299431
410482,112.85055,34.172768
410502,114.363374,36.096833
410503,114.362382,36.113132
410505,114.309598,36.115758
410506,114.307593,36.082753
410522,114.238382,36.218907
410523,114.363409,35.927644
410526,114.525553,35.581045
410527,114.907589,35.97695
410581,113.82559,36.088853
410602,114.169555,35.96028
410603,114.190621,35.90337
410611,114.305591,35.746953
410621,114.557608,35.681917
410622,114.21549,35.627277
410702,113.881416,35.310136
410703,113.872439,35.308459
410704,113.912459,35.375665
410711,113.915513,35.321023
410721,113.811594,35.196564
410724,113.663417,35.265809
410725,113.946624,35.071164
410726,114.211512,35.147807
410727,114.425606,35.046858
410781,114.071601,35.404069
410782,113.811573,35.467958
410802,113.237572,35.24631
410803,113.189448,35.242617
410804,113.328544,35.261894
410811,113.260484,35.220272
410821,113.454582,35.229323
410822,113.070478,35.177308
410823,113.408396,35.105838
410825,113.086569,34.946135
410882,112.957517,35.093786
410883,112.797395,34.913598
410902,115.080413,35.783633
410922,115.110472,35.891308
410923,115.211386,36.076031
410926,115.510586,35.857655
410927,115.878568,35.975013
410928,115.035584,35.717889
411002,113.829596,34.030861
411024,114.18562,34.107963
411025,113.513431,33.856968
411081,113.495505,34.146082
411082,113.774421,34.223016
411102,113.990414,33.578423
411103,114.013394,33.593416
411104,114.100467,33.592468
411121,113.61549,33.443578
411122,113.937578,33.832692
411202,111.195574,34.775997
411203,111.109451,34.726915
411221,111.768542,34.773197
411224,111.054564,34.059925
411281,111.880515,34.753028
411282,110.900408,34.523143
411302,112.546454,33.00987
411303,112.541462,32.992484
411321,112.435425,33.496186
411322,113.018503,33.260539
411323,111.480398,33.313316
411324,112.241544,33.039719
411325,111.855425,33.051203
411326,111.497432,33.144185
411327,112.954493,33.062237
411328,112.813424,32.687721
411329,112.36655,32.526632
411330,113.434473,32.385131
411381,112.09342,32.693917
411402,115.620602,34.449471
411403,115.659476,34.394152
411421,115.154576,34.652479
411422,115.078411,34.451617
411423,115.320418,34.466634
411424,115.312435,34.09736
411425,115.834473,34.405332
411426,116.137512,34.243523
411481,116.455566,33.934801
411502,114.065581,32.122554
411503,114.132407,32.107325
411521,114.51953,32.20915
411522,114.925533,32.015907
411523,115.942426,38.941734
411524,115.413513,31.804345
411525,115.660488,32.174174
411526,115.058471,32.137531
411527,115.426439,32.47947
411528,114.747453,32.348956
411602,114.657602,33.652997
411621,114.40151,34.065906
411622,114.535597,33.773215
411623,114.618416,33.548877
411624,115.105455,33.415691
411625,115.183478,33.650828
411627,114.844384,34.070038
411628,115.490585,33.867173
411681,114.881514,33.473007
411702,114.000387,32.97952
411721,114.027474,33.393861
411722,114.270487,33.268511
411723,114.625429,32.967982
411724,114.399497,32.611641
411725,114.032495,32.808176
411726,113.333558,32.729731
411727,114.369409,33.013141
411728,114.019441,33.151971
411729,114.992469,32.755269
419001,112.608581,35.072907
420102,114.316579,30.605403
420103,114.277506,30.607282
420104,114.22146,30.587584
420105,114.225446,30.560052
420106,114.322549,30.559567
420107,109.907416,40.649473
420111,114.350456,30.506334
420112,114.143459,30.62592
420113,114.091515,30.314809
420114,114.03548,30.588114
420115,114.328551,30.381564
420116,114.382454,30.887534
420117,114.807543,30.847244
420202,115.072417,30.229053
420203,115.116481,30.210695
420204,114.967416,30.180046
420205,114.907571,30.212251
420222,115.221427,29.836542
420281,114.986436,30.101668
420302,110.81958,32.597287
420303,110.775424,32.6584
420304,110.818577,32.840592
420322,110.432473,32.999167
420323,110.235582,32.230304
420324,109.721542,32.32412
420325,110.747462,32.061685
420381,111.519532,32.546253
420502,111.29256,30.716749
420503,111.367422,30.650737
420504,111.274471,30.69933
420505,111.441574,30.536466
420506,111.33253,30.774833
420525,111.64653,31.066628
420526,110.753446,31.354464
420527,110.984449,30.831932
420528,111.213507,30.478646
420529,111.052581,30.171156
420581,111.456516,30.384404
420582,111.794569,30.826989
420583,111.76654,30.431731
420602,112.140572,32.016175
420606,112.142599,32.050572
420607,112.218434,32.093376
420624,111.845386,31.78113
420625,111.659576,32.268983
420626,111.267441,31.883847
420682,111.681556,32.39246
420683,112.778471,32.13473
420684,112.264611,31.72547
420702,114.691507,30.105907
420703,114.736426,30.5406
420704,114.8986,30.406389
420802,112.208388,31.058429
420804,112.214428,30.979911
420822,112.595485,30.715315
420881,112.594471,31.17403
420902,113.91749,30.922978
420921,114.004409,31.26454
420922,114.133413,31.56722
420923,113.759412,31.027218
420981,113.579567,30.933977
420982,113.695583,31.261415
420984,113.845549,30.666914
421002,112.261577,30.316572
421003,112.196414,30.358989
421022,112.236502,30.064401
421024,112.431452,30.048043
421081,112.43142,29.727034
421083,113.482553,29.83277
421087,111.77358,30.175342
421102,114.886532,30.440224
421121,114.878524,30.649368
421122,114.624426,31.294297
421123,115.405547,30.78891
421124,115.687422,30.74135
421125,115.271569,30.457461
421126,115.442399,30.232535
421127,115.950462,30.076605
421181,115.016562,31.176996
421182,115.567392,29.850441
421202,114.30457,29.858154
421221,113.94557,29.976354
421222,113.823568,29.250858
421223,114.046563,29.561334
421224,114.489393,29.612634
421281,113.906437,29.730666
421303,113.377513,31.722123
421321,113.377513,31.722123
421381,113.832593,31.622476
422801,109.48655,30.301037
422802,108.942481,30.297203
422822,109.728556,30.607907
422823,110.347575,31.048064
422825,109.497568,29.992604
422826,109.146608,29.671078
422827,109.413495,29.499444
422828,110.040424,29.896116
429004,113.461591,30.368272
429005,112.905474,30.408358
429006,113.172409,30.669622
429021,110.682525,31.750496
430102,113.039408,28.191913
430103,112.996592,28.118211
430104,112.937448,28.241489
430105,112.992585,28.261379
430111,113.042422,28.142233
430112,112.824466,28.367403
430121,113.087559,28.251818
430181,113.649398,28.169832
430202,113.180452,27.862156
430203,113.158419,27.791509
430204,113.124568,27.880705
430211,113.089541,27.833084
430223,113.351578,27.005772
430224,113.545472,26.783589
430225,113.779419,26.496061
430281,113.503483,27.652325
430302,112.91345,27.862467
430304,112.975589,27.877721
430321,112.957505,27.784983
430381,112.541492,27.740191
430382,112.533499,27.921044
430405,112.626594,26.900265
430406,112.623588,26.894368
430407,112.60453,26.948962
430408,112.573444,26.91772
430412,112.745574,27.23836
430421,112.377553,26.975295
430422,112.684403,26.744532
430423,112.875563,27.235996
430424,112.959495,27.087043
430426,112.096447,26.805995
430481,112.866597,26.428066
430482,112.405561,26.42672
430502,111.503442,27.239109
430503,111.445528,27.227014
430511,111.458497,27.251536
430522,111.464449,27.327132
430523,111.280508,26.996528
430524,111.039507,27.119946
430525,110.582579,27.065975
430527,110.16242,26.588423
430528,110.863491,26.439724
430529,110.328537,26.396203
430581,110.638408,26.732899
430602,113.136481,29.377995
430603,113.278407,29.479907
430611,113.012517,29.467129
430621,113.122544,29.150269
430623,112.547462,29.536286
430624,112.889522,28.676676
430626,113.587604,28.707564
430681,113.073493,28.812455
430682,113.456562,29.482801
430702,111.689545,29.060783
430703,111.687522,29.024443
430721,112.177506,29.41732
430722,111.976412,28.912288
430723,111.765534,29.638946
430724,111.653585,29.446544
430725,111.495407,28.908694
430726,111.386451,29.590366
430781,111.884517,29.611259
430802,116.892447,24.869137
430811,110.557499,29.351681
430821,111.145471,29.435987
430822,110.170413,29.405923
430902,112.330435,28.597235
430903,112.380598,28.584984
430921,118.680405,39.510045
430922,112.162541,28.523871
430923,111.219493,28.380054
430981,112.360532,28.850234
431002,113.017482,25.790815
431003,113.048423,25.806737
431021,112.74056,25.759775
431022,112.955479,25.405714
431023,113.122533,26.132968
431024,112.375584,25.593422
431025,112.570411,25.282527
431026,113.691545,25.556057
431027,113.951594,26.083174
431028,113.275424,26.715683
431081,113.242556,25.981874
431102,111.637502,26.227682
431103,111.598426,26.467706
431122,111.323542,26.398288
431123,111.667594,25.967169
431124,111.607404,25.53253
431125,111.350437,25.279721
431126,111.952453,25.577052
431127,112.203435,25.375935
431128,112.210409,25.909826
431129,111.585452,25.191349
431202,110.0464,27.585226
431221,109.951462,27.446081
431222,110.400431,28.459018
431223,110.190487,28.012605
431224,110.601551,27.913963
431225,109.741586,26.893384
431226,109.809436,27.87193
431227,109.181472,27.358783
431228,109.691402,27.449513
431229,109.702452,26.581321
431230,109.790445,26.16422
431281,109.84351,27.215077
431302,112.008558,27.735605
431321,112.18146,27.462983
431322,111.334515,27.732667
431381,111.44154,27.692059
431382,111.670562,27.698168
433101,109.704449,28.267493
433122,110.226599,28.221873
433123,109.605527,27.953848
433124,109.488562,28.57791
433125,109.666474,28.705969
433126,109.957507,28.623084
433127,109.863586,28.985774
433130,109.450416,29.464122
440103,113.250502,23.131791
440104,113.273426,23.13526
440105,113.32354,23.088981
440106,113.368509,23.130358
440111,113.279433,23.164317
440112,113.466563,23.112058
440113,113.39047,22.943831
440114,113.226576,23.411162
440115,113.531436,22.807929
440117,113.593585,23.553986
440118,113.817546,23.266592
440203,113.594556,24.798486
440204,113.617477,24.810414
440205,113.611501,24.688408
440222,114.068567,24.958558
440224,113.755443,25.092288
440229,114.136427,24.356594
440232,113.282431,24.782333
440233,114.213512,24.065547
440281,113.354579,25.135592
440282,114.318579,25.123527
440303,114.137432,22.554485
440304,114.061547,22.528466
440305,130.29354,47.321246
440306,113.890427,22.560033
440307,114.254455,22.726017
440308,114.24343,22.563438
440309,110.335541,20.036321
440402,113.550472,22.273004
440403,113.303467,22.215516
440404,113.369517,22.152577
440507,116.723525,23.377776
440511,116.70955,23.37175
440512,116.733517,23.291546
440513,116.608515,23.270855
440514,116.439491,23.256341
440515,116.762425,23.472341
440523,117.030496,23.427812
440604,113.129505,23.015374
440605,113.149446,23.035011
440606,113.300453,22.810453
440607,112.903471,23.16192
440608,112.899472,22.90635
440703,113.084546,22.601066
440704,113.117557,22.566115
440705,113.038455,22.465113
440781,112.800445,22.257923
440783,112.704464,22.382499
440784,112.970527,22.771169
440785,112.311438,22.189035
440802,110.372533,21.272135
440803,110.404425,21.198227
440804,110.462567,21.250377
440811,110.340579,21.269189
440823,110.256515,21.383103
440825,110.182473,20.331724
440881,110.292448,21.615816
440882,110.102581,20.919881
440883,110.78645,21.447263
440902,110.925546,21.647152
440904,111.020471,21.520351
440981,110.859474,21.924049
440982,110.646431,21.670231
440983,110.953582,22.360093
441202,112.49156,23.057564
441203,112.574434,23.164308
441204,112.464446,23.031896
441223,112.447424,23.641036
441224,112.191469,23.917842
441225,111.518526,23.429769
441226,111.791554,23.151373
441284,112.740579,23.332381
441302,114.38949,23.089726
441303,114.463464,22.794721
441322,114.296573,23.178806
441323,114.726426,22.991443
441324,114.26143,23.733838
441402,116.123536,24.315879
441403,116.088562,24.270999
441422,116.701559,24.353459
441423,116.188454,23.745738
441424,115.782485,23.938409
441426,115.897477,24.572414
441427,116.177439,24.664993
441481,115.737579,24.142294
441502,116.422401,39.934827
441521,115.329445,22.972744
441523,115.666483,23.307677
441581,115.65849,22.923636
441602,114.708439,23.740298
441621,115.190448,23.64143
441622,115.266555,24.105851
441623,114.495444,24.375808
441624,114.945449,24.448253
441625,114.753508,23.794258
441702,111.961455,21.868128
441704,112.018579,21.873997
441721,111.624481,21.758701
441781,111.797536,22.176015
441802,113.069477,23.704022
441803,112.991558,23.75427
441821,113.538441,23.885475
441823,112.64752,24.470944
441825,112.100426,24.576846
441826,112.293517,24.731549
441881,113.421443,24.191939
441882,112.383573,24.786467
441900,113.75842,23.027308
442000,113.399422,22.522315
445102,116.634462,23.680687
445103,116.684526,23.468357
445122,117.010449,23.670347
445202,116.373516,23.530746
445203,116.418456,23.572485
445222,115.848561,23.4373
445224,116.301444,23.039645
445281,116.172449,23.303635
445302,112.050529,22.933898
445303,112.009563,23.076893
445321,112.231497,22.70189
445322,111.541554,23.240174
445381,111.57648,22.774296
450102,108.375445,22.860291
450103,108.501439,22.792227
450105,108.279494,22.787046
450107,108.319572,22.839652
450108,108.327516,22.762849
450109,108.49342,22.7646
450110,108.281517,23.164516
450123,107.702574,23.171585
450124,108.183562,23.713878
450125,108.611451,23.438519
450126,108.816502,23.223701
450202,109.417482,24.321314
450203,109.449416,24.318522
450204,109.391552,24.341579
450205,109.408532,24.367867
450206,109.332444,24.260815
450222,109.251562,24.65637
450223,109.757554,24.478622
450224,109.404563,25.230511
450225,109.262561,25.072077
450226,109.614547,25.78883
450302,110.270437,25.279618
450303,110.308463,25.320233
450304,110.287423,25.26793
450305,110.324538,25.258567
450311,110.315479,25.066214
450312,110.218587,25.244302
450321,110.503475,24.784519
450323,110.332537,25.41555
450324,111.079569,25.934343
450325,110.678516,25.617567
450326,109.989591,24.985578
450327,111.167552,25.495121
450328,110.017494,25.804117
450329,110.658439,26.048569
450330,110.649446,24.639632
450332,110.83456,24.837194
450403,111.32752,23.478846
450405,111.281499,23.49151
450406,111.285517,23.482745
450421,111.555547,23.845998
450422,110.921499,23.38101
450423,110.531417,24.200017
450481,111.001432,22.924621
450502,109.124521,21.481066
450503,109.146545,21.454769
450512,109.428473,21.535295
450521,109.213439,21.667006
450602,108.386483,21.649566
450603,108.360448,21.775411
450621,107.990443,22.159914
450681,107.977489,21.553615
450702,108.664549,21.945972
450703,108.638513,22.020367
450721,109.297478,22.422413
450722,109.563423,22.277822
450802,109.578433,23.117564
450803,109.606553,23.08124
450804,109.459427,23.133251
450821,110.398452,23.545506
450881,110.085526,23.400049
450902,110.157431,22.634493
450903,110.157431,22.634493
450921,112.547462,29.536286
450922,110.270456,22.327222
450923,109.982553,22.278675
450924,109.881552,22.742268
450981,110.36057,22.713958
451002,106.625589,23.907085
451022,107.132499,23.60313
451024,106.621583,23.328994
451026,105.839423,23.393794
451027,106.568416,24.354015
451028,106.56343,24.783216
451029,106.234498,24.300535
451030,105.100494,24.495668
451031,105.350459,24.776814
451081,106.424453,23.140126
451102,111.558567,24.417531
451103,111.478414,24.462001
451121,110.817575,24.175106
451122,111.309586,24.531673
451123,111.284511,24.82016
451202,108.043507,24.695679
451221,107.54748,24.98185
451222,107.178456,25.005664
451223,107.04842,24.553218
451224,107.380504,24.516871
451225,108.911574,24.783085
451226,108.264443,24.832088
451227,107.266481,24.147265
451228,108.111458,23.937331
451229,108.004411,23.742818
451302,109.241499,23.733211
451321,108.672562,24.071889
451322,109.711462,23.979681
451323,109.669442,23.600404
451324,110.195506,24.136319
451381,108.892566,23.81226
451402,107.359533,22.411246
451421,107.910465,22.641097
451422,107.083524,22.145885
451423,106.860582,22.348299
451424,107.207557,22.836229
451425,107.149473,23.087506
451481,106.773524,22.100153
460105,110.300436,20.013642
460106,110.335541,20.036321
460107,110.360526,20.009151
460108,110.373498,20.034646
460202,109.7235,18.337879
460203,109.7235,18.337879
460204,109.7235,18.337879
460205,109.7235,18.337879
460400,109.587456,19.527146
469001,109.52354,18.780994
469002,110.480545,19.264254
469005,110.804509,19.549062
469006,110.399434,18.800107
469007,108.658567,19.101105
469021,110.365533,19.68712
469022,110.108577,19.357375
469023,110.013511,19.744349
469024,109.697443,19.919475
469025,109.457471,19.231379
469026,109.062464,19.303998
469027,109.180508,18.755871
469028,110.044464,18.512332
469029,109.703482,18.64691
469030,109.844511,19.039164
500101,108.415558,30.813622
500102,107.39642,29.709278
500103,106.57544,29.55909
500104,106.488534,29.490107
500105,121.560421,29.892948
500106,106.464465,29.547193
500107,106.517559,29.507928
500108,106.66843,29.502683
500109,106.403569,29.811603
500110,106.657484,29.034114
500111,105.728405,29.713114
500112,106.637559,29.723927
500113,106.547454,29.408475
500114,108.777591,29.538813
500115,107.087531,29.86352
500116,106.265598,29.295884
500117,106.282541,29.978181
500118,105.933499,29.362046
500119,107.105585,29.163479
500120,106.233475,29.598347
500151,106.063449,29.850509
500152,105.847399,30.197314
500153,105.60142,29.411307
500154,108.399498,31.166644
500229,108.671612,31.953391
500230,107.737481,29.869413
500231,107.339566,30.333294
500233,107.478814,30.278161
500235,108.703448,30.936611
500236,109.470473,31.024602
500237,109.885546,31.080519
500238,109.576403,31.40488
500240,109.576403,31.40488
500241,109.013574,28.453448
500242,108.774586,28.84704
500243,108.172578,29.299462
510104,104.089562,30.661904
510105,104.067445,30.680038
510106,104.057404,30.697356
510107,104.049424,30.648713
510108,104.108592,30.665589
510112,104.281397,30.562698
510113,104.257512,30.884421
510114,104.165393,30.829407
510115,103.863573,30.688487
510116,103.930392,30.580399
510121,104.418443,30.868358
510129,103.52753,30.593155
510131,103.512571,30.2025
510181,103.653534,30.994257
510182,103.965561,30.995564
510183,103.470481,30.416399
510184,103.679433,30.636596
510185,104.569516,30.3766
510302,104.783447,29.343499
510303,104.721557,29.351476
510304,104.780416,29.369929
510311,104.880409,29.278797
510321,110.844576,35.421109
510322,104.981494,29.186886
510402,117.258413,39.134487
510403,117.229416,39.115718
510411,101.74445,26.504019
510421,102.11644,26.896968
510422,101.860499,26.688767
510502,105.441545,28.884672
510503,105.377409,28.77936
510504,105.444544,28.919012
510521,105.388456,29.157626
510522,105.838432,28.817793
510524,105.451508,28.161714
510525,105.819471,28.044745
510603,104.423439,31.148596
510623,104.68553,31.038954
510681,104.288422,30.982415
510682,104.174427,31.132889
510683,104.227609,31.343592
510703,104.76342,31.461314
510704,104.772429,31.479904
510705,104.573555,31.540751
510722,105.10149,31.101586
510723,105.395503,31.214319
510725,105.177567,31.648313
510726,104.361586,31.963084
510727,104.535422,32.414682
510781,104.752412,31.784128
510802,105.852426,32.440208
510811,105.969419,32.329618
510812,105.896589,32.649726
510821,106.296491,32.235097
510822,105.245407,32.581617
510823,105.531576,32.293479
510824,105.941483,31.738684
510903,105.574523,30.531471
510904,105.462467,30.361496
510921,105.713446,30.763751
510923,105.243404,30.60081
511002,117.004399,36.657552
511011,105.082547,29.598486
511024,104.674498,29.533635
511025,104.858495,29.770234
511102,117.004399,36.657552
511111,103.556436,29.419272
511112,103.824455,29.413185
511113,103.085394,29.250804
511123,103.955507,29.214219
511124,104.076511,29.657303
511126,103.57841,29.743846
511129,103.908467,28.962888
511132,103.268577,29.236089
511133,103.552454,28.841736
511181,103.491546,29.606976
511302,106.098411,30.802753
511303,106.12554,30.787255
511304,106.078433,30.764896
511321,106.043578,31.353705
511322,106.572408,31.083003
511323,106.418482,31.034631
511324,106.30943,31.277597
511325,105.907611,31.000688
511381,106.011565,31.564075
511402,103.838525,30.048272
511403,103.879558,30.198854
511421,104.140477,30.001664
511423,103.379602,29.910616
511424,103.519583,30.020363
511425,103.853559,29.837055
511502,104.626438,28.772052
511503,104.976513,28.851504
511523,105.073595,28.72961
511524,104.927564,28.588133
511525,113.755414,40.367392
511526,104.715575,28.44432
511527,104.517406,28.170174
511528,105.242402,28.309905
511529,104.05945,28.707647
511602,106.648531,30.479768
511603,106.639553,30.461746
511621,106.446411,30.54412
511622,106.302462,30.355496
511623,106.936403,30.341073
511681,106.789462,30.396307
511702,107.511447,31.220932
511703,107.518411,31.202393
511722,107.733534,31.359755
511723,107.875425,31.089372
511724,107.21158,30.742077
511725,106.979583,30.842299
511781,108.041541,32.087421
511802,103.039575,30.011062
511803,103.115486,30.075914
511822,102.853436,29.799194
511823,102.658576,29.350217
511824,102.366405,29.234305
511825,102.76453,30.072473
511826,102.934528,30.149873
511827,102.821484,30.374082
511902,106.775513,31.857686
511903,106.775513,31.857686
511921,107.251517,31.917714
511922,106.834483,32.352532
511923,107.110593,31.566186
512002,104.658424,30.123753
512021,105.342454,30.103393
512022,105.027477,30.282348
513201,102.213502,31.911748
513221,103.596518,31.483005
513222,103.173511,31.44255
513223,103.85959,31.686809
513224,103.61058,32.661797
513225,104.249547,33.257592
513226,102.07061,31.482006
513227,102.369426,31.002209
513228,102.996517,32.067805
513230,100.985583,32.271093
513231,101.71361,32.908221
513232,102.974391,33.584377
513233,102.550615,32.796605
513301,101.963555,30.004407
513322,102.241432,29.920402
513323,101.896437,30.88477
513324,101.896437,30.88477
513325,101.0205,30.037569
513326,101.13154,30.985326
513327,100.682397,31.397992
513328,99.99921,31.628957
513329,100.318398,30.94547
513330,98.587402,31.812106
513331,98.8311,31.215314
513332,98.109481,32.984003
513333,100.339414,32.27433
513334,100.275575,30.000031
513335,99.116727,30.011662
513336,99.80506,28.936733
513337,100.304462,29.043122
513338,99.292984,28.71878
513401,102.271484,27.900581
513422,101.286397,27.934599
513423,101.515429,27.428155
513424,102.182596,27.408504
513426,102.584462,26.640824
513427,102.762526,27.064605
513428,102.546597,27.381996
513429,102.818478,27.712129
513430,103.254549,27.702145
513431,102.849423,28.020506
513432,102.419567,28.31271
513433,102.183575,28.555294
513434,102.514474,28.645828
513435,102.778597,28.964823
513436,103.138586,28.33402
513437,103.578429,28.268951
520102,106.720528,26.574336
520103,106.730535,26.610381
520111,106.676441,26.415879
520112,106.757558,26.636529
520113,113.279433,23.164317
520115,106.757558,26.636529
520121,106.97156,27.063674
520122,106.747562,27.096475
520123,106.598492,26.844862
520181,106.477523,26.561988
520201,104.85053,26.580704
520203,105.483429,26.219214
520302,106.900497,27.65087
520303,106.940458,27.756343
520304,106.836504,27.542501
520322,106.832489,28.139468
520323,107.197492,27.95308
520324,107.460575,28.559092
520325,107.619484,28.86865
520326,107.905456,28.569077
520327,107.723548,27.960695
520328,107.472599,27.754498
520329,107.91146,27.221379
520330,106.203428,28.339118
520381,105.703489,28.596119
520382,106.407527,27.797752
520402,105.972406,26.251498
520403,106.263584,26.411186
520422,105.748486,26.308233
520423,105.776583,26.063829
520424,105.625476,25.949877
520425,106.090414,25.757409
520502,105.311581,27.304095
520521,105.611399,27.165261
520523,106.226442,27.465355
520524,105.77759,26.669222
520525,105.389487,26.783717
520526,104.282508,26.875711
520527,104.733516,27.129052
520602,109.187435,27.696773
520603,109.187435,27.696773
520621,108.857371,27.699558
520622,109.024903,27.455339
520623,108.230464,27.519722
520624,109.195295,27.743042
520625,108.415088,27.999307
520626,108.126401,28.270733
520627,108.50793,28.570124
